Product Type, Item Type, Item Name, Cost(with discount), Cost(without discount), Brand, Discount, Quality, Media Influence
Women's Clothing, Women's Ethnicwear, Hi-Fashion Solid Fashion Net Sari , 2949 , 3599 , 5 , 2.8 , 3 , 1
Women's Clothing, Women's Ethnicwear, Cutie Pie Self Design Women's Lehenga Choli and Dupatt... , 2194 , 4999 , 5 , 5 , 3 , 1
Women's Clothing, Women's Ethnicwear, Khazanakart Georgette Embroidered Salwar Suit Dupatta M... , 2099 , 3000 , 5 , 4.0 , 2 , 1
Women's Clothing, Women's Ethnicwear, Asavari Self Design Banarasi Georgette Art Silk Sari , 2249 , 4599 , 5 , 5 , 5 , 1
Women's Clothing, Women's Ethnicwear, Darshanethnics Self Design Fashion Handloom Net Sari , 2499 , 9999 , 5 , 5 , 5 , 1
Women's Clothing, Women's Ethnicwear, Ishin Printed Paithani Art Silk Sari , 2499 , 4950 , 5 , 5 , 3 , 1
Women's Clothing, Women's Ethnicwear, Vaamsi Cotton Printed Dress/Top Material (Unstitched) , 4200 , 7000 , 5 , 5 , 5 , 1
Women's Clothing, Women's Ethnicwear, Chirag Sarees Embriodered Fashion Crepe Sari , 2112 , 9599 , 5 , 5 , 2 , 1
Women's Clothing, Women's Ethnicwear, The Fashion World Georgette Embroidered Semi-stitched S... , 1999 , 4406 , 5 , 5 , 0 , 1
Women's Clothing, Women's Ethnicwear, Indian E Fashion Embriodered Lehenga Saree Georgette N... , 1999 , 4999 , 5 , 5 , 0 , 1
Women's Clothing, Women's Ethnicwear, Panchi Embroidered Women's Lehenga Choli and Dupatta Set , 2445 , 8999 , 5 , 5 , 5 , 1
Women's Clothing, Women's Ethnicwear, Araja Embroidered Women's Lehenga Choli and Dupatta Set , 2690 , 6780 , 5 , 5 , 0 , 1
Women's Clothing, Women's Ethnicwear, AttireMe Brasso Net Self Design Semi-stitched Salwar S... , 1999 , 3618 , 5 , 5 , 2 , 1
Women's Clothing, Women's Ethnicwear, Fashion Fast Embroidered Salwar Suit Dupatta Material , 1999 , 2999 , 5 , 4.3 , 3 , 1
Women's Clothing, Women's Ethnicwear, Wilten Fabrics Self Design Bollywood Georgette Sari , 2852 , 5699 , 5 , 5 , 5 , 1
Women's Clothing, Women's Ethnicwear, Fashion4masti Embroidered Anarkali , 1999 , 4699 , 5 , 5 , 4 , 1
Women's Clothing, Women's Ethnicwear, Chirag Sarees Embriodered Fashion Crepe Sari , 3999 , 18177 , 5 , 5 , 4 , 1
Women's Clothing, Women's Ethnicwear, V And V Shop Georgette Embroidered Semi-stitched Salwar... , 1999 , 9000 , 5 , 5 , 3 , 1
Women's Clothing, Women's Ethnicwear, Looks & Likes Georgette Embroidered Semi-stitched Salwa... , 4001 , 8050 , 5 , 5 , 0 , 1
Women's Clothing, Women's Ethnicwear, Pavechas Self Design Kanjivaram Art Silk Sari , 1999 , 4599 , 5 , 5 , 5 , 1
Women's Clothing, Women's Ethnicwear, Ambaji Floral Print Polka Print Daily Wear Georgette S... , 1999 , 5795 , 5 , 5 , 0 , 1
Women's Clothing, Women's Ethnicwear, Bride Lara Dutta Georgette Self Design Semi-stitched Sa... , 1999 , 4999 , 5 , 5 , 3 , 1
Women's Clothing, Women's Ethnicwear, Pavechas Printed Kanjivaram Art Silk Sari , 1999 , 4499 , 5 , 5 , 4 , 1
Women's Clothing, Women's Ethnicwear, Aasri Printed Bhagalpuri Art Silk Net Sari , 2699 , 4200 , 5 , 4.5 , 4 , 1
Women's Clothing, Women's Ethnicwear, Apka Apna Fashion Embroidered Women's Lehenga Choli an... , 2599 , 7000 , 5 , 5 , 0 , 1
Women's Clothing, Women's Ethnicwear, Designersareez Self Design Fashion Georgette Sari , 1999 , 4458 , 5 , 5 , 4 , 1
